SAMPLE_ID,USP29_NM_020903_cg07499372,SPO11_NM_198265_NM_012444_cg13888886,RARA_NM_000964_cg00236832,DNASE1L2_NM_001374_cg12619509,TMEM55A_NM_018710_cg06688396,ZIM2_NM_001146327_NM_001146326_NM_015363_cg16519742,CYB5A_NM_001914_NM_148923_cg10878998,GNG11_NM_004126_cg22983529,NCALD_NM_001040630_NM_001040627_NM_001040626_NM_001040625_NM_001040624_NM_001040629_NM_001040628_NM_032041_cg17084151,BCAM_NM_001013257_NM_005581_cg08319238,RARB_NM_016152_NM_000965_cg27486427,PCDHB2_NM_018936_cg02260587,MAP3K6_NM_004672_cg20651453,GABRQ_NM_018558_cg11714014,GDF15_NM_004864_cg16929104,F2RL2_IQGAP2_NM_006633_NM_004101_cg00415993,CALD1_NM_033138_NM_004342_NM_033157_cg14009688,ENTPD3_NM_001248_cg17264618,PAMR1_NM_015430_NM_001001991_cg14542839,FLJ34503_NR_027060_cg19815376,LRRN4CL_NM_203422_cg15538427,TGFB1I1_NM_015927_NM_001164719_NM_001042454_cg10995380,FCGRT_NM_004107_NM_001136019_cg15528736,AP1G2_JPH4_NM_001146028_NM_032452_NM_003917_cg25832796,NRIP2_NM_031474_cg05194726,TSSK2_DGCR14_NM_053006_NM_022719_cg25759381,KRTAP1-1_NM_030967_cg24414383,TFPI_NM_006287_NM_001032281_cg16478145,COL3A1_NM_000090_cg20770175,FBXO44_FBXO2_NM_183412_NM_012168_cg15746187,EMP2_NM_001424_cg00451635,GPR64_NM_001079858_NM_001079859_NM_005756_NM_001079860_cg17119559,FBXO44_FBXO2_NM_183412_NM_183413_NM_033182_NM_012168_NM_001014765_cg06848073,STMN4_NM_030795_cg02130905,SULT1C2_NM_001056_NM_176825_cg23163573,DISP1_NM_032890_cg10942056,KBTBD10_NM_006063_cg05389024,RXFP4_NM_181885_cg08403419,PRELP_NM_201348_NM_002725_cg05955301,CLDN9_NM_020982_cg10282491,PAM_NM_138821_NM_000919_NM_138766_NM_138822_cg20131596,EFS_NM_032459_NM_005864_cg07197059,CLASS
TCGA-GU-A762-01,0.975678636,0.819008822,0.567864138,0.586059504,0.416296817,0.793472244,0.308737279,0.075392693,0.439885488,0.341619098,0.510543599,0.598340259,0.589318594,0.133071956,0.320930662,0.455306157,0.27520387,0.204400324,0.10372605,0.681387797,0.493015381,0.174604865,0.598259922,0.544525215,0.53309938,0.931252921,0.936986648,0.906783945,0.664202777,0.399697193,0.605129425,0.564378062,0.444234807,0.502584452,0.421837677,0.60802575,0.44737469,0.879010918,0.685155656,0.447207325,0.572217202,0.356845448,1
TCGA-GU-A763-01,0.803802262,0.827739998,0.028757481,0.657666579,0.035013964,0.922519781,0.075318307,0.066335546,0.049804106,0.103574433,0.012053394,0.96483414,0.156226272,0.027980373,0.13423986,0.076528677,0.036194628,0.043034992,0.07368562,0.030363888,0.157838851,0.02091078,0.250894887,0.0357418,0.448435709,0.40807006,0.665930935,0.080036588,0.052721329,0.097132046,0.119049394,0.02025354,0.108808855,0.02373717,0.068272104,0.25522181,0.03780144,0.040551683,0.122286122,0.068081135,0.068883187,0.045844344,1
TCGA-GU-A764-01,0.830400712,0.695014998,0.084075003,0.538692732,0.217709634,0.420998391,0.327672892,0.181274926,0.363155308,0.196247146,0.191707374,0.400054379,0.449575864,0.24865415,0.94650571,0.513424199,0.274617434,0.291265065,0.099812728,0.531083,0.329343153,0.259870994,0.398640538,0.615265986,0.210233463,0.774917288,0.932141358,0.937016739,0.655090605,0.557261438,0.476856436,0.813509833,0.571996407,0.627910446,0.570633877,0.786265448,0.629920338,0.600467562,0.610162233,0.434525264,0.527058779,0.385993149,1
TCGA-GU-A766-01,0.934842237,0.761773371,0.217643383,0.572351377,0.256960406,0.774186153,0.26442489,0.132886606,0.220792453,0.165313704,0.4035207,0.549578914,0.34297255,0.11692669,0.432792482,0.219864444,0.432186208,0.282578061,0.143456932,0.624492774,0.677712277,0.162123647,0.382023315,0.29998781,0.325217348,0.939547883,0.94854495,0.915147341,0.788404478,0.75953714,0.597347978,0.71437999,0.730490813,0.635525611,0.617614928,0.698293369,0.560206089,0.741023447,0.686847038,0.629810542,0.56471601,0.611553965,1
TCGA-GU-A767-01,0.948905382,0.757843746,0.065366399,0.169882242,0.133709006,0.688415465,0.112111036,0.072576917,0.07765063,0.103760328,0.469182423,0.681264376,0.151838019,0.079272178,0.247273809,0.329641937,0.209153338,0.077957736,0.244963267,0.388406462,0.264275682,0.035293232,0.47862451,0.451085971,0.153911513,0.714928469,0.909306735,0.896223205,0.499892589,0.591400677,0.425551223,0.639276801,0.448196855,0.428698025,0.606042698,0.581886803,0.482504815,0.462164506,0.553905238,0.467483877,0.283425187,0.250097596,2
TCGA-GU-AATO-01,0.891782388,0.617893072,0.02129888,0.584463547,0.144203206,0.825342387,0.13431296,0.069387689,0.103375527,0.29336648,0.14043405,0.649211008,0.237054726,0.059335345,0.218562682,0.378035095,0.200569485,0.1189816,0.195161992,0.373936374,0.527516651,0.051207641,0.535915195,0.170139119,0.293006878,0.846615552,0.919004362,0.907510856,0.429604252,0.497074886,0.317217843,0.707660316,0.318689952,0.372849847,0.606064397,0.83606661,0.896363909,0.505705739,0.691058523,0.240406434,0.281292988,0.231892925,1
TCGA-GU-AATP-01,0.957078978,0.832733838,0.520235581,0.63839773,0.064853787,0.781587568,0.074373121,0.049425983,0.031060023,0.122928278,0.037169404,0.63417367,0.081010141,0.068607533,0.131126955,0.359089957,0.030861132,0.02039833,0.16078141,0.468097003,0.583613572,0.021873051,0.511969387,0.399609525,0.05633298,0.775685085,0.941173119,0.865973665,0.286607386,0.74970958,0.381615763,0.530444937,0.61157507,0.334984174,0.335073923,0.756317966,0.778990437,0.49312187,0.306097145,0.589868958,0.124780641,0.188268004,1
TCGA-GU-AATQ-01,0.3399009,0.812530134,0.039285625,0.734339357,0.089920359,0.448806971,0.117821967,0.031548722,0.030459396,0.122416507,0.029115585,0.065307868,0.230835775,0.291606431,0.177098452,0.089438443,0.100444253,0.075213008,0.070427733,0.125218498,0.236605621,0.042719088,0.45224938,0.145698342,0.319219766,0.754437754,0.639527396,0.110144432,0.233486927,0.278577174,0.242008733,0.159152507,0.203299585,0.146855004,0.156666489,0.113490287,0.082254885,0.542504547,0.218925018,0.239553456,0.257593351,0.121878339,1
TCGA-GV-A3JV-01,0.978847453,0.83469093,0.421758697,0.804015366,0.108927561,0.909637627,0.222372308,0.058673069,0.023126222,0.546838858,0.57256106,0.738878078,0.260999374,0.073466399,0.20514384,0.208812907,0.149190772,0.149049026,0.809586657,0.495800318,0.377675183,0.04110937,0.70373151,0.445771266,0.427551194,0.68548535,0.882780948,0.555968052,0.225895903,0.447869694,0.330385102,0.334215146,0.429214208,0.351291653,0.300860236,0.407647622,0.39154082,0.550346307,0.277960179,0.611965986,0.464673408,0.223905015,1
TCGA-GV-A3JW-01,0.505466823,0.287174326,0.019953873,0.879242569,0.085682655,0.694947271,0.081666886,0.097130273,0.007757841,0.064064636,0.086913014,0.564432414,0.100970115,0.50114773,0.110961139,0.319202031,0.034475061,0.017163596,0.088117254,0.604528692,0.39148053,0.003731095,0.035920741,0.060526799,0.750423826,0.224373007,0.934137233,0.391707595,0.123937379,0.324877821,0.081969937,0.150759477,0.132162261,0.166383394,0.13625413,0.732084568,0.06607982,0.088686425,0.196749465,0.082236079,0.037720762,0.053961011,1
TCGA-GV-A3JX-01,0.836793702,0.76122666,0.024952268,0.811609573,0.107507892,0.862744767,0.118812369,0.259548047,0.468796969,0.144739352,0.411910321,0.069511416,0.058002321,0.117731584,0.182407419,0.631341882,0.081331475,0.069009492,0.154103291,0.567426329,0.319735253,0.041634173,0.560845996,0.363743757,0.116448692,0.759197121,0.923207756,0.995839749,0.679228999,0.358948183,0.202545481,0.684459352,0.201073933,0.648718802,0.296220551,0.438807193,0.593456473,0.343465717,0.403931422,0.221235845,0.320614193,0.909593085,1
TCGA-GV-A3JZ-01,0.315289536,0.806496743,0.01358812,0.798431539,0.064472834,0,0.088571055,0.796028044,0.02713739,0.106369251,0.142470886,0.033999891,0.18851394,0.378862209,0.11116176,0.720793017,0.700922381,0.045991496,0.544168559,0.903778801,0.417667717,0.006022239,0.383720648,0.255260703,0.043895579,0.804119315,0.965055076,0.964722056,0.669918799,0.724675724,0.357415934,0.691269888,0.594145548,0.248364819,0.234504418,0.715517231,0.203275746,0.467401609,0.56957284,0.592748428,0.273513855,0.781602342,2
TCGA-GV-A3QF-01,0.813550486,0.85016147,0.032187884,0.742873894,0.086667741,0.61779387,0.312369263,0.117265421,0.213960466,0.13589423,0.441481899,0.35253942,0.118204402,0.555066748,0.600287756,0.054338829,0.244338253,0.117536212,0.191489719,0.413389686,0.51490701,0.180786721,0.007468431,0.050322616,0.138505729,0.704724879,0.851784706,0.972932192,0.661552012,0.513797758,0.424832485,0.543210452,0.506869924,0.420917507,0.368058761,0.397961491,0.538898563,0.418743679,0.534477253,0.474256093,0.658648664,0.475588109,1
TCGA-GV-A3QG-01,0.8445003,0.527755918,0.070120682,0.687353952,0.206859176,0.592697162,0.379759759,0.114827339,0.328679846,0.40241312,0.155737746,0.421533318,0.47592444,0.142654219,0.546587564,0.431594454,0.274519847,0.250345675,0.131391562,0.396034754,0.601138465,0.104533291,0.4370691,0.497057573,0.680518617,0.871571714,0.97295491,0.976971592,0.666308428,0.782550603,0.537932886,0.940105188,0.598951563,0.63468568,0.451690195,0.53024197,0.536139541,0.583458501,0.548055084,0.434692968,0.497362894,0.474666557,1
TCGA-GV-A3QH-01,0.715632958,0.585606041,0.03029957,0.749381237,0.171395755,0.424928755,0.171737714,0.115766188,0.106471213,0.395129374,0.066608702,0.183583775,0.074668217,0.753097539,0.307409079,0.327095976,0.099212283,0.291831349,0.117084315,0.588026064,0.560382468,0.043786937,0.723743446,0.312328224,0.2017661,0.711001246,0.951938202,0.918791168,0.60231394,0.779274471,0.605267712,0.742263248,0.55447658,0.518598421,0.443222928,0.724251513,0.722238074,0.442226869,0.72254721,0.722902033,0.357494518,0.608720164,1
TCGA-GV-A3QI-01,0.886439091,0.857138547,0.010805878,0.914101845,0.077808401,0.857148166,1,0.848101277,0.007906549,0.202036648,1,0.917163755,0.024647812,0.928005746,0.090932822,0.073555533,0.535702051,0.555493945,0.832044958,0.51597309,0.125869877,0.009383074,0.62656844,0.412593761,0.408595331,0.658964659,0.55732528,0.29768471,0.116958028,0.681060481,0.058188718,0.734898119,0.427533805,0.709777014,0.034943079,0.906390502,0,0.529360273,0.565501719,0.340979306,0.465283402,0.003710185,2
TCGA-GV-A3QK-01,0.976804789,0.84628947,0.06067524,0.833246434,0.142827055,0.900972876,0.198598455,0.093816834,0.070849444,0.205367256,0.476944092,0.79266178,0.16240424,0.713469418,0.359590509,0.245119958,0.10249202,0.094680859,0.241909714,0.160906822,0.349810153,0.12515094,0.5544346,0.263463333,0.507318987,0.523282294,0.629018891,0.750019379,0.389400235,0.321895076,0.49277956,0.293009591,0.370407438,0.309311787,0.401493356,0.433887118,0.459044719,0.375088981,0.520389116,0.532275114,0.313063484,0.314428836,1
TCGA-GV-A40E-01,0.509869184,0.408924603,0.030976308,0.693758217,0.10411867,0.354088024,0.207750649,0.110689508,0.070315709,0.270347429,0.078985806,0.605476779,0.102395459,0.514411628,0.226642234,0.145862486,0.165453448,0.173212188,0.133280308,0.550893583,0.297076388,0.056788442,0.371315467,0.415338051,0.176121662,0.686653527,0.942195884,0.893496764,0.684863568,0.415617402,0.462288086,0.359586089,0.377899538,0.466440996,0.387166547,0.666792369,0.61643518,0.566693263,0.440497788,0.546734118,0.231776768,0.319045987,1
TCGA-GV-A40G-01,0.721921732,0.731390205,0.032695376,0.870355953,0.483027022,0.778548258,0.027136655,0.079812453,0.217258834,0.362483997,0.465912864,0.830840474,0.056106548,0.125014632,0.111027941,0.140880309,0.025050166,0.020310976,0.186261224,0.55384626,0.243682768,0.062322355,0.083422029,0.223222606,0.202254585,0.870288411,0.914738384,0.99131979,0.177510161,0.315789256,0.280703011,0.425774984,0.157036047,0.279937307,0.494207623,0.938719615,0.657395168,0.228626958,0.498746477,0.486315652,0.057916156,0.660527802,1
TCGA-GV-A6ZA-01,0.543763525,0.563791837,0.077653846,0.300719119,0.14049541,0.256880521,0.191748811,0.098231581,0.056588645,0.122961869,0.7846215,0.089656013,0.199049404,0.465140734,0.172124663,0.357823385,0.12797054,0.130028658,0.0463921,0.596630008,0.294801056,0.058509027,0.484627071,0.215713488,0.154947083,0.677727396,0.875386372,0.689531342,0.20263689,0.243526884,0.311842994,0.163154563,0.281364242,0.287457882,0.351631581,0.677452476,0.191862255,0.222446875,0.362311338,0.412149207,0.288373049,0.172714313,1
TCGA-H4-A2HO-01,0.522603139,0.459956417,0.151723407,0.755902596,0.187560044,0.358141649,0.193778492,0.582853676,0.039877587,0.368456216,0.384147659,0.197420095,0.361647217,0.721100784,0.33990326,0.564504108,0.118567122,0.315184779,0.136616303,0.168838178,0.590812088,0.049203716,0.329512404,0.34119903,0.804523427,0.839935482,0.967227244,0.84154379,0.227775201,0.645370289,0.522830495,0.979447574,0.485996382,0.368483866,0.271942969,0.444529795,0.480458168,0.396043889,0.436319422,0.666712138,0.225002322,0.626342371,2
TCGA-H4-A2HQ-01,0.607696877,0.589086062,0.068884553,0.698486772,0.31493302,0.294109569,0.14635506,0.091482723,0.341210721,0.154294763,0.929801674,0.232391156,0.091856899,0.37218515,0.194951788,0.357632066,0.08622115,0.057260201,0.202855413,0.818418029,0.396916655,0.072906991,0.666362826,0.308012527,0.070915912,0.875210086,0.979003848,0.917666832,0.077842686,0.394578125,0.506044267,0.25460189,0.27327761,0.241651688,0.321930744,0.92334053,0.348101273,0.388693111,0.509396496,0.637751096,0.246441809,0.070542298,2
TCGA-HQ-A2OE-01,0.31347964,0.81082846,0.126418835,0.317522475,0.110807161,0.270343035,0.188329503,0.228261791,0.032807172,0.106100002,0.145313916,0.197928747,0.137799806,0.042069344,0.183804373,0.34500484,0.105354507,0.055849189,0.129764598,0.304687507,0.194058627,0.045951815,0.140335519,0.220737065,0.134354384,0.71972416,0.686781673,0.684485579,0.312941639,0.196453254,0.14374424,0.307675592,0.148711105,0.162669354,0.490617505,0.235367108,0.687810489,0.425372148,0.219922594,0.352310025,0.183380162,0.116383029,1
TCGA-HQ-A2OF-01,0.992768025,0.828218257,0.028917879,0.929673411,0.075426647,0.990534385,0.096281782,0.056841109,0.003017407,0.117181572,0.052624255,1,0.118628228,0.348128884,0.043885034,0.876975993,0.004977936,0.039543963,0.03094197,0.72702304,0.344363266,0.011725448,0,0.110297574,0.504980732,0.880382875,0.742596467,0.985172093,0.042389716,0.236441181,0.210018688,0.264871738,0.034515491,0.249880438,0.024719107,0.14853005,0.539772362,0.026871363,0.114855249,0.057690756,0.509542019,1,1
TCGA-HQ-A5ND-01,0.680918314,0.833962003,0.009126789,0.128474803,0.080105199,0.285861001,0.164123647,0.077898803,0.063951505,0.101920827,0.125758982,0.76696392,0.093375227,0.131381466,0.325251042,0.053489748,0.09570275,0.078121094,0.062980293,0.380504699,0.189734972,0.040752481,0.110644715,0,0.067451005,0.607661687,0.689422704,0.667955476,0.509056454,0.166615057,0.246032324,0.490646926,0.271616726,0.549185766,0.290792431,0.607253534,0.227078489,0.313998583,0.272145879,0.241737035,0.261887556,0.210644956,1
TCGA-HQ-A5NE-01,0.719006962,0.63754243,0.293431455,0.640896975,0.16716296,0.496274587,0.148614243,0.036378324,0.085079596,0.146405201,0.3312315,0.166107645,0.099542591,0.457912714,0.151316684,0.254425921,0.109616008,0.056270512,0.085287102,0.442461323,0.333360037,0.050091208,0.272880297,0.265882067,0.355291056,0.628472581,0.884645714,0.892549802,0.345305101,0.275153266,0.297896014,0.391649712,0.315360005,0.518667158,0.356103135,0.594663471,0.389721363,0.38593367,0.372493648,0.525957637,0.298706873,0.168036394,2
TCGA-K4-A3WS-01,0.979285169,0.805692616,0.081571181,0.463212221,0.181271366,0.825049625,0.225612278,0.080480536,0.147876577,0.246481758,0.132094925,0.601827769,0.321201364,0.11965476,0.417123486,0.338943834,0.272783091,0.256744976,0.148186117,0.396561898,0.549048425,0.093928202,0.627653653,0.485603374,0.303092528,0.769882397,0.968913328,0.684817575,0.525430437,0.591906205,0.50429652,0.704810733,0.508391767,0.581877327,0.399880265,0.547477009,0.487604659,0.721307428,0.423304317,0.36776768,0.354561502,0.347573668,1
TCGA-K4-A3WU-01,0.885191402,0.566824871,0.02851318,0.571872236,0.16183112,0.500556125,0.230688452,0.112383067,0.200754702,0.228731887,0.248346612,0.363236986,0.337806575,0.482167578,0.635683419,0.538357392,0.359115434,0.254600426,0.115833497,0.295360303,0.474408296,0.11319744,0.339870166,0.463296222,0.303295902,0.64769058,0.911114166,0.842293441,0.606474289,0.536791227,0.480797156,0.803486796,0.530472361,0.658428518,0.439694938,0.563576194,0.59204253,0.605012764,0.591757365,0.379756236,0.584636883,0.447959275,1
TCGA-K4-A3WV-01,0.371900585,0.887249748,0.019874818,0.657374788,0.096237812,0.252697443,0.320061188,0.194903144,0.064348833,0.106619072,0.020733531,0.476463492,0.061731647,0.306969136,0.216455972,0.348727512,0.099562019,0.049262912,0.119385008,0.203884803,0.218484455,0.030421736,0.135798587,0.286187614,0.545551105,0.799687049,0.979291836,0.3151089,0.262452247,0.824115453,0.300688513,0.385392734,0.408904444,0.53379909,0.33785314,0.376327451,0.469467257,0.474456764,0.453353759,0.818405607,0.1994899,0.200729429,1
TCGA-K4-A4AB-01,0.325480146,0.758870859,0.021986731,0.18451332,0.074269406,0.301071646,0.116772925,0.088636093,0.045611472,0.110422426,0.042793713,0.102444875,0.086333982,0.039747699,0.269284594,0.094837,0.083042364,0.058519742,0.078275977,0.162933118,0.173600296,0.028724048,0.178827004,0.223683702,0.037601853,0.690010172,0.833733039,0.27222715,0.221511238,0.200511411,0.171343431,0.227972176,0.211873,0.345416424,0.244050061,0.285271413,0.150881774,0.310298093,0.125615826,0.209219816,0.111998859,0.105618786,1
TCGA-K4-A4AC-01,0.779202375,0.791546064,0.070961814,0.574629524,0.1135206,0.793391388,0.350748945,0.280341716,0.673940766,0.247936055,0.352164043,0.602249532,0.381153058,0.090370241,0.333734401,0.302958008,0.269953494,0.166145201,0.101706851,0.646561733,0.463014498,0.082092371,0.460231274,0.540081005,0.35506918,0.875944058,0.943027695,0.884463211,0.803588789,0.413680084,0.534636372,0.597834834,0.556890677,0.459270402,0.449896583,0.86650274,0.686652317,0.809051929,0.735300348,0.585877367,0.476471843,0.341133471,1
TCGA-K4-A54R-01,0.97966025,0.881749253,0.058256417,0.635824787,0.2699526,0.820731348,0.179233877,0.63565839,0.112468049,0.257543798,0.615142015,0.148780777,0.288626668,0.12300714,0.349102256,0.638159986,0.212686896,0.268658556,0.577641799,0.318824519,0.612047183,0.22715826,0.463624239,0.413341264,0.797626005,0.689976354,0.787080018,0.548060908,0.35121015,0.421813125,0.533335022,0.353506523,0.411795529,0.788397392,0.352011285,0.382561694,0.345722393,0.441385596,0.36543393,0.406229824,0.431562274,0.297684583,2
TCGA-K4-A5RH-01,0.852491202,0.687116819,0.178716123,0.757937263,0.435190174,0.857418284,0.391377951,0.07913463,0.226845332,0.372463598,0.184016746,0.304869525,0.624574601,0.121268216,0.785716827,0.420455625,0.397053019,0.219647053,0.079140143,0.659556166,0.448999418,0.267951818,0.771814616,0.34758046,0.417003979,0.746569352,0.906343395,0.960186284,0.475241528,0.787256948,0.691660559,0.889912812,0.665410332,0.614257044,0.725964624,0.913916892,0.547795848,0.607966254,0.863522357,0.743210667,0.471037265,0.352487649,2
TCGA-K4-A5RI-01,0.366134762,0.367655351,0.360231533,0.266612416,0.678147434,0.639187413,0.171949438,0.11437816,0.069211829,0.553601303,0.045785686,0.231196452,0.132308516,0.437309925,0.138119444,0.154800281,0.088699796,0.041456908,0.425759614,0.472204766,0.169677168,0.035530978,0.681570041,0.519647771,0.204979864,0.786286243,0.738408004,0.339025416,0.244089608,0.44071249,0.416298419,0.233515301,0.349702518,0.20728233,0.53689783,0.296626591,0.16906615,0.484207788,0.378954227,0.2678726,0.15727421,0.1126328,1
TCGA-K4-A5RJ-01,0.948292146,0.833529193,0.175225749,0.673491318,0.505492375,0.776027426,0.407083814,0.1242586,0.27266738,0.36635345,0.155661023,0.579080733,0.701703702,0.115560261,0.590982121,0.532729064,0.429298593,0.278426771,0.113020423,0.809008429,0.47281318,0.22717318,0.712653922,0.871792324,0.398702137,0.855783913,0.966638857,0.970135055,0.940774441,0.965886478,0.628429152,0.954238672,0.771997304,0.817950069,0.586667401,0.940119835,0.768506551,0.936342512,0.962172226,0.538754646,0.717364299,0.828101204,2
TCGA-K4-A6FZ-01,0.830289108,0.807625987,0.63433298,0.605762492,0.128719659,0.589483101,0.228026562,0.030908581,0.580305907,0.269634462,0.21420229,0.579732949,0.16668919,0.39149921,0.598073987,0.306962442,0.244157357,0.243757085,0.383334091,0.609646603,0.424409845,0.223688952,0.413939448,0.541214474,0.344323696,0.751686811,0.889181749,0.921076734,0.70012604,0.254559795,0.603717978,0.548246142,0.382346296,0.682735256,0.666109389,0.77227451,0.577114162,0.770923866,0.673227642,0.543433197,0.388212754,0.393019149,2
TCGA-K4-A6MB-01,0.066953671,0.422727162,0.016589641,0.781817148,0.022057266,0.06990015,0.039492178,0.051166988,0.029304999,0.037474941,0.494387092,0.276918011,0.036760793,0.703164479,0.153477265,0.325131427,0.044130066,0.024327423,0.023003815,0.416112925,0.427614105,0.007354169,0.425708545,0.192118731,0.033530078,0.59826988,0.9413514,0.823891653,0.152530563,0.706480844,0.319915646,0.210748669,0.318211426,0.323200261,0.452840654,0.723802091,0.628077604,0.154376697,0.44243933,0.59497907,0.201905839,0.149326015,2
TCGA-K4-A83P-01,0.765303598,0.678673785,0.101800809,0.578622667,0.202422472,0.608596712,0.405066716,0.08584027,0.368032322,0.358236769,0.213491376,0.407259368,0.630385519,0.352014621,0.781055923,0.617955827,0.483821683,0.324710467,0.208798337,0.572850761,0.623379141,0.132451622,0.520974266,0.629299301,0.490590298,0.769853086,0.94148374,0.901642617,0.763075078,0.785652728,0.558188686,0.77324602,0.799333776,0.598242232,0.507551819,0.738345228,0.832693191,0.580464914,0.745202909,0.453231273,0.529643859,0.555211323,2
TCGA-K4-AAQO-01,0.950679143,0.763980943,0.060242523,0.600305792,0.115481319,0.558812679,0.179287184,0.061160812,0.112128124,0.225570343,0.099045753,0.395312373,0.142818122,0.507803205,0.287775283,0.385281975,0.217932501,0.253233694,0.146831094,0.311105614,0.38272572,0.115223376,0.562799864,0.486602216,0.17226106,0.695562121,0.818720348,0.904403104,0.510855567,0.601087943,0.439314024,0.565368177,0.413269127,0.604536761,0.406975174,0.458388268,0.459083564,0.60706827,0.40810675,0.503031218,0.439400829,0.304296807,1
TCGA-KQ-A41N-01,0.553651817,0.404884597,0.035403815,0.332854081,0.098598405,0.203770847,0.12890168,0.075013668,0.028437005,0.155300317,0.056463066,0.133362533,0.216742221,0.066271408,0.156494446,0.240786298,0.13579336,0.064452048,0.03448829,0.404571029,0.265757284,0.151255248,0.493450441,0.147899823,0.029246385,0.578326297,0.660509168,0.661836345,0.216987225,0.541897548,0.360130454,0.252472523,0.31431982,0.424397372,0.252862072,0.193585364,0.174334055,0.264830775,0.162449066,0.314921378,0.188758554,0.219649207,2
